Ticker,Year,Sector,Class,Class_Label,Annual_Price_Change_Pct,Performance_Label,Revenue,Revenue Growth,Revenue_Growth_Label,Gross Profit,Operating Income,Net Income,EPS,EPS Diluted,Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,Profit_Margin_Tier,Free Cash Flow margin,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Total assets,Total liabilities,Total shareholders equity,Cash and short-term investments,Total debt,Net Debt,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,priceToBookRatio,Enterprise Value over EBITDA,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,ROIC,Debt to Equity,Debt to Assets,Leverage_Bucket,currentRatio,quickRatio,interestCoverage,Revenue per Share,Net Income per Share,Book Value per Share,Dividend per Share,dividendYield,Gross Profit Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth
MO,2015,Consumer Defensive,1,Positive Return,22.15778008444545,Strong Outperformer (>20%),25434000000.0,0.0372,Flat (0-5%),11114000000.0,8402000000.0,5241000000.0,2.67,2.67,0.437,0.3497,0.358,0.2061,High (≥20%),0.2207,5843000000.0,5614000000.0,-229000000.0,31459000000.0,28549000000.0,2880000000.0,2369000000.0,12847000000.0,10478000000.0,114131150260.61,124609150260.61,21.8015,4.4873,0.0,13.6663,-29.6102,1.8198,0.2388,0.2388,4.4608,0.4084,High (>2x),0.695,0.35261669024045,10.8849,12.972,2.6731,1.469,2.17,0.042034386294668,0.0939,0.0337,0.043,0.2531,0.2476
MO,2016,Consumer Defensive,1,Positive Return,9.429037022838768,Outperformer (5-20%),25744000000.0,0.0122,Flat (0-5%),11572000000.0,8761000000.0,14239000000.0,7.28,7.28,0.4495,0.8776,0.8859999999999999,0.5531,High (≥20%),0.1413,3826000000.0,3637000000.0,-189000000.0,45932000000.0,33121000000.0,12770000000.0,4569000000.0,13881000000.0,9312000000.0,131896809875.68,141208809875.68,9.2898,5.1234,0.0,6.1939,7.726,1.115,0.1613,0.1613,1.087,0.3022,Elevated (1-2x),0.984,0.64,30.2463,13.2002,7.301,6.547999999999999,2.35,0.0378782040409879,0.0412,1.7168,1.7266,-0.3452,-0.3522
MO,2017,Consumer Defensive,0,Negative/Flat Return,-26.452183250203014,Heavy Decline (<-20%),25576000000.0,-0.0065,Declining,11963000000.0,9593000000.0,10222000000.0,5.31,5.31,0.4677,0.4116,0.42,0.3997,High (≥20%),0.1838,4901000000.0,4702000000.0,-199000000.0,43202000000.0,27784000000.0,15377000000.0,1253000000.0,13894000000.0,12641000000.0,134985337821.72,147626337821.72,13.322,5.2778,0.0,13.7493,-19.1423,0.6648,0.1666,0.1666,0.9036,0.3216,Moderate (0.5-1x),0.64,0.20538869257951,14.9333,13.4033,5.3569,8.058,2.54,0.038047808571904,0.0338,-0.2821,-0.2706,0.281,0.2928
MO,2018,Consumer Defensive,1,Positive Return,8.045047648933885,Outperformer (5-20%),25364000000.0,-0.0083,Declining,12254000000.0,9115000000.0,6963000000.0,3.69,3.68,0.4831,0.3943,0.4029999999999999,0.2745,High (≥20%),0.3214,8391000000.0,8153000000.0,-238000000.0,55638000000.0,40810000000.0,14787000000.0,1333000000.0,25746000000.0,24413000000.0,92806056306.59,117219056306.59,13.3848,3.659,0.0,11.4595,-0.4656,0.4709,0.1214,0.1214,1.7411,0.4627,Elevated (1-2x),0.203,0.069598452319162,15.0406,13.4983,3.7056,7.869,3.0,0.0591790351511579,0.0243,-0.3188,-0.3051,0.7121,0.7339
MRK,2014,Healthcare,0,Negative/Flat Return,-4.560273509730981,Neutral (-5% to 5%),42237000000.0,-0.0408,Declining,25469000000.0,5670000000.0,11920000000.0,4.12,4.07,0.603,0.4089,0.5670000000000001,0.2822,High (≥20%),0.158,7989000000.0,6672000000.0,-1317000000.0,98167000000.0,49376000000.0,48647000000.0,15719000000.0,21403000000.0,5684000000.0,161901098739.09,167585098739.09,13.784,3.8332,10.6033,6.9944,0.4359,0.245,0.0532,0.0532,0.44,0.218,Conservative (<0.5x),1.7719999999999998,1.2146002065553998,0.0,14.8155,4.1812,17.064,1.77,0.0364300980979939,-0.0595,1.7066,1.7651,-0.3145,-0.3398
MRK,2015,Healthcare,1,Positive Return,15.799558101613703,Outperformer (5-20%),39498000000.0,-0.0648,Declining,24564000000.0,6928000000.0,4442000000.0,1.58,1.56,0.6219,0.1363,0.298,0.1125,Medium (10-20%),0.285,12538000000.0,11255000000.0,-1283000000.0,101677000000.0,56910000000.0,44676000000.0,13427000000.0,26412000000.0,12985000000.0,147554948496.34,160539948496.34,33.4304,3.7358,33.9129,13.6525,0.1927,0.0994,0.0605,0.0605,0.5912,0.2598,Moderate (0.5-1x),1.5490000000000002,1.0369772407687,0.0,14.139,1.5901,15.993,1.81,0.038285103904756,-0.0355,-0.6273,-0.6165,0.5694,0.6869
MRK,2016,Healthcare,0,Negative/Flat Return,-3.582880835799536,Neutral (-5% to 5%),39807000000.0,0.0078,Flat (0-5%),25777000000.0,4848000000.0,3920000000.0,1.42,1.41,0.6475,0.1165,0.254,0.0985,Low (0-10%),0.2201,10376000000.0,8762000000.0,-1614000000.0,95377000000.0,55069000000.0,40088000000.0,14341000000.0,24842000000.0,10501000000.0,165841821647.55,176342821647.55,42.3592,4.1661,35.8887,17.4441,0.1541,0.0978,0.0472,0.0472,0.6197,0.2605,Moderate (0.5-1x),1.779,1.241513601488,0.0,14.4378,1.4218,14.54,1.85,0.033042797599954,0.0494,-0.1175,-0.1013,-0.1724,-0.2215
MRK,2017,Healthcare,1,Positive Return,40.07834349934872,Strong Outperformer (>20%),40122000000.0,0.0079,Flat (0-5%),27210000000.0,6021000000.0,2394000000.0,0.88,0.87,0.6782,0.1619,0.278,0.0597,Low (0-10%),0.1137,6451000000.0,4563000000.0,-1888000000.0,87872000000.0,53303000000.0,34336000000.0,8498000000.0,24410000000.0,15912000000.0,153167838863.7,169079838863.7,63.8864,3.8176,81.9518,15.1329,0.1288,0.0697,0.0592,0.0592,0.7109,0.2778,Moderate (0.5-1x),1.331,0.8257762974105501,0.0,14.7267,0.8787,12.603,1.89,0.035004147979164,0.0556,-0.3893,-0.3803,-0.3783,-0.4792
MRK,2018,Healthcare,1,Positive Return,23.59785206575685,Strong Outperformer (>20%),42294000000.0,0.0541,Moderate (5-15%),28785000000.0,8299000000.0,6220000000.0,2.34,2.32,0.6806,0.2064,0.313,0.1471,Medium (10-20%),0.1964,10922000000.0,8307000000.0,-2615000000.0,82637000000.0,55755000000.0,26701000000.0,8864000000.0,25114000000.0,16250000000.0,198694768365.0,214944768365.0,32.6538,4.6979,0.0,16.2259,0.3667,0.233,0.0915,0.0915,0.9406,0.3039,Moderate (0.5-1x),1.165,0.71759884715843,0.0,16.2646,2.392,10.268,1.99,0.02620650576481,0.0579,1.5982,1.6591,0.6931,0.8205
MS,2014,Financial Services,0,Negative/Flat Return,-16.54620515168267,Underperformer (-5% to -20%),34275000000.0,0.0548,Moderate (5-15%),34275000000.0,3591000000.0,3467000000.0,1.64,1.6,1.0,0.0985,0.132,0.1012,Medium (10-20%),0.0027,1086000000.0,94000000.0,-992000000.0,801510000000.0,729406000000.0,70900000000.0,,167118000000.0,,75947244470.4,-50767171850.92,23.6585,2.2158,1.2185,0.0,,0.0489,,,2.3571,0.2085,High (>2x),,,0.0,17.8144,1.802,36.85,0.35,0.013306404624543,0.0548,0.1872,0.1799,-0.969,-0.9972
MS,2015,Financial Services,1,Positive Return,37.49964222674876,Strong Outperformer (>20%),35155000000.0,0.0257,Flat (0-5%),35155000000.0,8495000000.0,6127000000.0,2.97,2.9,1.0,0.2369,0.278,0.1743,Medium (10-20%),-0.166,-4463000000.0,-5836000000.0,-1373000000.0,787465000000.0,711281000000.0,75182000000.0,92182000000.0,165405000000.0,,61591284135.79,-50767171850.92,10.7104,1.7519999999999998,0.9153,0.0,,0.0815,,,2.2001,0.21,High (>2x),1.8197332032317,0.36482111464943,0.0,18.4154,3.2095,39.383,0.55,0.025924813650123,0.0257,0.7992,0.8109999999999999,-5.1096,-63.0851
MS,2016,Financial Services,1,Positive Return,24.25417523898281,Strong Outperformer (>20%),34631000000.0,-0.0149,Declining,34631000000.0,8848000000.0,5979000000.0,2.98,2.92,1.0,0.2514,0.301,0.1726,Medium (10-20%),0.1186,5383000000.0,4107000000.0,-1276000000.0,814949000000.0,737772000000.0,76050000000.0,115277000000.0,176834000000.0,,80624956491.45,-50767171850.92,14.4463,2.3281,1.1654,0.0,,0.0786,,,2.3252,0.217,High (>2x),1.6796576163736,0.38402288889153,0.0,18.7296,3.2336,41.13,0.7,0.023164678324424,-0.0149,-0.0287,0.0034,2.2061,1.7037
MS,2017,Financial Services,0,Negative/Flat Return,-22.345041063393587,Heavy Decline (<-20%),37945000000.0,0.0957,Moderate (5-15%),37945000000.0,10403000000.0,6111000000.0,3.14,3.07,1.0,0.2709,0.317,0.161,Medium (10-20%),-0.1617,-4505000000.0,-6134000000.0,-1629000000.0,851733000000.0,773267000000.0,77391000000.0,104307000000.0,203853000000.0,,94354257212.59,-50767171850.92,16.621,2.4866,1.3386,0.0,,0.079,,,2.6341,0.2393,High (>2x),1.7571874015304,0.37740383484849,0.0,21.3174,3.4331,43.478,0.9,0.023249756646972,0.0957,0.0145,0.0537,-1.8369,-2.4935
MS,2018,Financial Services,1,Positive Return,30.210967053055956,Strong Outperformer (>20%),40107000000.0,0.057,Moderate (5-15%),40107000000.0,11237000000.0,8748000000.0,4.81,4.73,1.0,0.2767,0.3229999999999999,0.2181,High (≥20%),0.1356,7305000000.0,5440000000.0,-1865000000.0,853531000000.0,772125000000.0,80246000000.0,111077000000.0,199128000000.0,-94521000000.0,68204136670.15,-34698863329.85,8.2432,1.7006,0.9302,0.0,,0.109,,,2.4815,0.2333,High (>2x),1.7581892635088998,0.39202335326342,0.0,23.4819,5.1218,46.982,1.1,0.035541687795888,0.057,0.4714,0.5318,2.6215,1.8869
MSFT,2014,Technology,1,Positive Return,21.87848689696873,Strong Outperformer (>20%),86833000000.0,0.1154,Moderate (5-15%),59755000000.0,27759000000.0,22074000000.0,2.66,2.63,0.6882,0.3204,0.38,0.2542,High (≥20%),0.3111,32502000000.0,27017000000.0,-5485000000.0,172384000000.0,82600000000.0,89784000000.0,85709000000.0,22645000000.0,-63064000000.0,344459179023.9,281395179023.9,15.6767,3.9669,5.4856,8.5189,0.2704,0.2459,0.4029999999999999,0.4029999999999999,0.2522,0.1314,Conservative (<0.5x),2.504,2.3069150684932,0.0,10.4631,2.6598,10.819,1.07,0.028744742474021,0.0399,0.0097,0.0192,0.1273,0.0993
MSFT,2015,Technology,1,Positive Return,16.505710855936574,Outperformer (5-20%),93580000000.0,0.0777,Moderate (5-15%),60542000000.0,18161000000.0,12193000000.0,1.49,1.48,0.647,0.1978,0.261,0.1303,Medium (10-20%),0.2535,29668000000.0,23724000000.0,-5944000000.0,174472000000.0,94389000000.0,80083000000.0,96526000000.0,35292000000.0,-61234000000.0,357154748479.55,295920748479.55,29.6309,3.8166,6.1051,12.0962,0.1387,0.1523,0.3172,0.3172,0.4407,0.2023,Conservative (<0.5x),2.4730000000000003,2.3049529679537994,0.0,11.4443,1.4911,9.794,1.21,0.029877861153962,0.0132,-0.4476,-0.4398,-0.0872,-0.1219
MSFT,2016,Technology,1,Positive Return,39.74112342572057,Strong Outperformer (>20%),91154000000.0,-0.0259,Declining,58374000000.0,26078000000.0,20539000000.0,2.59,2.56,0.6404,0.2813,0.354,0.2253,High (≥20%),0.2741,33325000000.0,24982000000.0,-8343000000.0,193468000000.0,121471000000.0,71997000000.0,113240000000.0,53461000000.0,-59779000000.0,402220089021.52,342441089021.52,19.7568,4.4125,7.9651,10.6147,0.2082,0.2853,0.4826,0.4826,0.7425,0.2763,Moderate (0.5-1x),2.353,2.2156948632849,0.0,11.5021,2.5917,9.085,1.39,0.028822875254257,-0.0358,0.6845,0.7383,0.1233,0.053
MSFT,2017,Technology,1,Positive Return,20.219086595470547,Strong Outperformer (>20%),96571000000.0,0.0594,Moderate (5-15%),62310000000.0,29025000000.0,25489000000.0,3.29,3.25,0.6452,0.3096,0.401,0.2639,High (≥20%),0.3249,39507000000.0,31378000000.0,-8129000000.0,250312000000.0,162601000000.0,87711000000.0,132981000000.0,91566000000.0,-41415000000.0,532175080407.8301,490760080407.8301,20.9514,5.5107,12.5195,12.688,0.1857,0.2906,0.253,0.253,1.044,0.3658,Elevated (1-2x),2.919,2.7879092295273,0.0,12.4672,3.2906,11.323,1.53,0.0229848676468309,0.0674,0.241,0.2703,0.1855,0.256
MSFT,2018,Technology,1,Positive Return,58.25926290883441,Strong Outperformer (>20%),110360000000.0,0.1428,Moderate (5-15%),72007000000.0,35058000000.0,16571000000.0,2.15,2.13,0.6525,0.3305,0.423,0.1502,Medium (10-20%),0.2922,43884000000.0,32252000000.0,-11632000000.0,258848000000.0,176130000000.0,82718000000.0,133768000000.0,81808000000.0,-51960000000.0,768396582275.03,716436582275.03,46.5163,6.9626,19.7085,15.3298,0.1125,0.2003,0.3104,0.3104,0.989,0.316,Moderate (0.5-1x),2.901,2.7398611681029,0.0,14.3325,2.1521,10.743,1.65,0.016758347102543,0.1556,-0.3499,-0.3465,0.1108,0.0279
NEE,2014,Utilities,1,Positive Return,1.1565727491111992,Neutral (-5% to 5%),17021000000.0,0.1245,Moderate (5-15%),8270000000.0,4384000000.0,2465000000.0,5.67,5.6,0.4859,0.288,0.4379999999999999,0.1448,Medium (10-20%),0.1217,5500000000.0,2071000000.0,-3429000000.0,74605000000.0,54437000000.0,19916000000.0,577000000.0,28701000000.0,28124000000.0,46393704304.74,74517704304.74,18.746,2.7257,2.3248,9.9984,0.0465,0.1238,0.0398,0.0398,1.4411,0.3847,Elevated (1-2x),0.7190000000000001,0.28314188140329,3.8874,39.1828,5.6745,45.847,2.9,0.031010288624546,0.4499,0.2919,0.26,0.078,-0.0259
NEE,2015,Utilities,1,Positive Return,19.710644127609623,Outperformer (5-20%),17486000000.0,0.0273,Flat (0-5%),8890000000.0,4632000000.0,2752000000.0,6.11,6.06,0.5084,0.2969,0.4589999999999999,0.1574,Medium (10-20%),0.1268,6089000000.0,2217000000.0,-3872000000.0,82479000000.0,59367000000.0,22574000000.0,571000000.0,29687000000.0,29116000000.0,47845075274.34,76961075274.34,17.0033,2.7362,2.1175,9.5938,0.0474,0.1219,0.039,0.039,1.3151,0.3599,Elevated (1-2x),0.672,0.2805976056198699,4.2865,38.8147,6.1088,50.109,3.08,0.032597745360349,0.075,0.1164,0.0776,0.1071,0.0705
NEE,2016,Utilities,1,Positive Return,35.231787610083245,Strong Outperformer (>20%),16138000000.0,-0.0771,Declining,8617000000.0,4459000000.0,2906000000.0,6.27,6.24,0.534,0.3336,0.527,0.1801,Medium (10-20%),0.1319,6369000000.0,2129000000.0,-4240000000.0,89993000000.0,64662000000.0,24341000000.0,1292000000.0,30840000000.0,29548000000.0,55474054229.44,85022054229.44,18.9346,3.4375,2.2792,9.9991,0.0458,0.1194,0.0349,0.0349,1.267,0.3427,Elevated (1-2x),0.679,0.34169795768843,4.9026,34.8478,6.2751,52.56100000000001,3.48,0.031358886005004,-0.0307,0.0559999999999999,0.0262,0.046,-0.0397
NEE,2017,Utilities,1,Positive Return,15.114411427822704,Outperformer (5-20%),17173000000.0,0.0641,Moderate (5-15%),9644000000.0,5173000000.0,5380000000.0,11.48,11.39,0.5616,0.3656,0.503,0.3133,High (≥20%),0.059,6458000000.0,1013000000.0,-5445000000.0,97963000000.0,68432000000.0,28236000000.0,1714000000.0,35025000000.0,33311000000.0,72953960837.29,106264960837.29,13.5096,4.2482,2.5832,12.3063,0.0789,0.1905,0.037,0.037,1.2404,0.3575,Elevated (1-2x),0.639,0.3958907764831501,4.0295,36.6318,11.4761,60.23,3.932,0.026404004261442,0.1192,0.8513,0.8309,0.0139999999999999,-0.5242
NEE,2018,Utilities,1,Positive Return,46.03815035742093,Strong Outperformer (>20%),16727000000.0,-0.026,Declining,9665000000.0,4280000000.0,6638000000.0,14.03,13.88,0.5778,0.5806,0.8140000000000001,0.3968,High (≥20%),0.0349,6593000000.0,583000000.0,-6010000000.0,103702000000.0,66289000000.0,34144000000.0,638000000.0,37712000000.0,37074000000.0,83076444571.74,120150444571.74,12.3892,4.9666,2.497,8.8197,0.1122,0.1944,0.0287,0.0287,1.1045,0.3637,Elevated (1-2x),0.364,0.20537493594488,6.4833,35.3487,14.0279,72.156,4.44,0.025876922673337,0.0022,0.2338,0.2221,0.0209,-0.4245
NEM,2014,Basic Materials,0,Negative/Flat Return,-6.517043309250172,Underperformer (-5% to -20%),6819000000.0,-0.1896,Declining,2900000000.0,993000000.0,508000000.0,1.02,1.02,0.4253,0.1528,0.312,0.0745,Low (0-10%),0.0584,1438000000.0,398000000.0,-1040000000.0,24916000000.0,11827000000.0,10274000000.0,2476000000.0,6646000000.0,4170000000.0,9427237614.9,13597237614.9,18.5294,1.3825,0.9176,6.3837,0.0301,0.0494,0.0353,0.0353,0.6469,0.2667,Moderate (0.5-1x),2.475,1.3430391264786,3.1576,13.6709,1.0185,20.598000000000003,0.225,0.012900796666084,-0.069,1.2005,1.2004,-0.068,2.1148
NEM,2015,Basic Materials,1,Positive Return,85.45790751447655,Strong Outperformer (>20%),6085000000.0,-0.1076,Declining,2507000000.0,457000000.0,220000000.0,0.43,0.43,0.412,0.1492,0.33,0.0362,Low (0-10%),0.1371,2145000000.0,834000000.0,-1311000000.0,25130000000.0,10838000000.0,11350000000.0,2382000000.0,5863000000.0,3481000000.0,9518823896.96,12999823896.96,41.8372,1.5643,0.8387,6.4676,0.0131,0.0194,0.0155,0.0155,0.5166,0.2333,Moderate (0.5-1x),3.519,1.8340395480226,3.0572,11.5003,0.4158,21.451,0.1,0.0057990704565503,-0.1355,-0.5669,-0.5784,0.4917,1.0955
NEM,2016,Basic Materials,1,Positive Return,9.11163228918093,Outperformer (5-20%),6680000000.0,0.0978,Moderate (5-15%),2942000000.0,-16000000.0,-629000000.0,-1.19,-1.18,0.4404,0.0334,0.215,-0.0942,Negative,0.2475,2786000000.0,1653000000.0,-1133000000.0,21031000000.0,9157000000.0,10721000000.0,2812000000.0,4615000000.0,1803000000.0,18379875062.62,20182875062.62,0.0,2.7515,1.7144,14.0549,-0.0408,-0.0587,-0.0006,-0.0006,0.4305,0.2194,Conservative (<0.5x),2.673,1.8028571428571,0.8168,12.586,-1.1851,20.2,0.125,0.0038551245909195,0.1735,-3.8591,-3.7674,0.2988,0.982
NEM,2017,Basic Materials,0,Negative/Flat Return,-7.337083389210418,Underperformer (-5% to -20%),7379000000.0,0.1046,Moderate (5-15%),3317000000.0,1259000000.0,-114000000.0,-0.21,-0.21,0.4495,0.1699,0.341,-0.0154,Negative,0.1705,2124000000.0,1258000000.0,-866000000.0,20646000000.0,9127000000.0,10535000000.0,3321000000.0,4065000000.0,744000000.0,20352119695.2,21096119695.2,0.0,2.7581,1.9319,8.3881,-0.0071,-0.0108,0.0526,0.0526,0.3859,0.1969,Conservative (<0.5x),3.624,2.5450643776824,5.2033,13.8355,-0.2137,19.753,0.25,0.0069141708269707,0.1275,0.8188,0.8235,-0.2376,-0.239
NEM,2018,Basic Materials,1,Positive Return,31.16002592303604,Strong Outperformer (>20%),7253000000.0,-0.0171,Declining,3160000000.0,790000000.0,341000000.0,0.64,0.64,0.4357,0.1288,0.296,0.047,Low (0-10%),0.1096,1827000000.0,795000000.0,-1032000000.0,20715000000.0,9203000000.0,10502000000.0,3445000000.0,4261000000.0,816000000.0,18456676900.2,19272676900.2,54.1406,2.5447,1.7672,8.9682,0.0217,0.0325,0.0326,0.0326,0.4057,0.2057,Conservative (<0.5x),2.9530000000000003,2.0699496362619,4.5121,13.6166,0.6402,19.716,0.56,0.016851904780867,-0.0473,3.9912,4.0476,-0.1398,-0.368
NFLX,2014,Communication Services,1,Positive Return,129.4549135014613,Strong Outperformer (>20%),5504656000.0,0.2583,High Growth (>15%),1751896000.0,402648000.0,266799000.0,0.63,0.62,0.3183,0.0726,0.578,0.0485,Low (0-10%),-0.0233,16483000.0,-128033000.0,-144516000.0,7042500000.0,5184792000.0,1857708000.0,1608496000.0,885849000.0,-722647000.0,20580753480.9142,19858106480.9142,77.4625,3.7388,0.0,6.242000000000001,0.1887,0.1436,0.0908,0.0908,0.4769,0.1258,Conservative (<0.5x),1.475,0.6039815947556899,7.9569,13.0894,0.6344,4.417,0.0,-0.0,0.3933,1.3736,1.25,-0.8315,-4.7571
NFLX,2015,Communication Services,1,Positive Return,12.586398765475698,Outperformer (5-20%),6779511000.0,0.2316,High Growth (>15%),2188035000.0,305826000.0,122641000.0,0.29,0.28,0.3227,0.0405,0.564,0.0181,Low (0-10%),-0.1355,-749439000.0,-918645000.0,-169206000.0,10202871000.0,7979445000.0,2223426000.0,2310715000.0,2371362000.0,60647000.0,48884672381.44,48945319381.44,394.4138,7.2106,0.0,12.8074,0.0591,0.0552,0.0438,0.0438,1.0665,0.2324,Elevated (1-2x),1.539,0.65466321625193,2.0691,15.9185,0.288,5.221,0.0,-0.0,0.249,-0.5403,-0.5397,-46.4674,-6.1751
NFLX,2016,Communication Services,1,Positive Return,50.568679841839504,Strong Outperformer (>20%),8830669000.0,0.3026,High Growth (>15%),2573207000.0,379793000.0,186678000.0,0.44,0.43,0.2914,0.0465,0.604,0.0211,Low (0-10%),-0.1878,-1473984000.0,-1658814000.0,-184830000.0,13586610000.0,10906810000.0,2679800000.0,1733782000.0,3364311000.0,1630529000.0,54711698982.27,56342227982.27,289.75,6.1956,0.0,10.5597,0.1349,0.0697,0.0327,0.0327,1.2554,0.2476,Elevated (1-2x),1.247,0.37800559318039,2.7354,20.5929,0.4353,6.249,0.0,-0.0,0.176,0.5222,0.5172,-0.9668,-0.8057
NFLX,2017,Communication Services,1,Positive Return,33.11781663712602,Strong Outperformer (>20%),11692713000.0,0.3241,High Growth (>15%),3659713000.0,838679000.0,558929000.0,1.29,1.25,0.313,0.0619,0.603,0.0478,Low (0-10%),-0.1722,-1785948000.0,-2012970000.0,-227022000.0,19012742000.0,15430786000.0,3581956000.0,2822795000.0,6499432000.0,3676637000.0,87009248309.1,90685885309.1,155.8682,7.4413,0.0,12.8561,0.2215,0.156,0.0489,0.0489,1.8145,0.3418,Elevated (1-2x),1.403,0.5163984419477,3.0374,27.0737,1.2942,8.294,0.0,-0.0,0.4222,1.9941,1.9318,-0.2116,-0.2135
NFLX,2018,Communication Services,1,Positive Return,20.88844164131801,Strong Outperformer (>20%),15794341000.0,0.3508,High Growth (>15%),5826803000.0,1605226000.0,1211242000.0,2.78,2.68,0.3689,0.1043,0.589,0.0767,Low (0-10%),-0.1832,-2680479000.0,-2893011000.0,-212532000.0,25974400000.0,20735635000.0,5238765000.0,3794483000.0,10360058000.0,6565575000.0,116722509761.7,123288084761.7,96.2806,7.3901,0.0,13.2519,0.3341,0.2312,0.0639,0.0639,1.9776,0.3989,Elevated (1-2x),1.494,0.5849076352022099,3.9167,36.2776,2.7821,12.033,0.0,-0.0,0.5921,1.1671,1.155,-0.5009,-0.4372
NKE,2014,Consumer Cyclical,1,Positive Return,34.35316981814085,Strong Outperformer (>20%),27799000000.0,0.0982,Moderate (5-15%),12446000000.0,3680000000.0,2693000000.0,1.52,1.49,0.4477,0.1287,0.147,0.0969,Low (0-10%),0.0768,3013000000.0,2136000000.0,-877000000.0,18594000000.0,7770000000.0,10824000000.0,5142000000.0,1373000000.0,-3769000000.0,67370810500.56,63601810500.56,25.2368,2.4235,6.4711,15.5316,0.2341,0.2488,0.2675,0.2675,0.1268,0.0738,Conservative (<0.5x),2.724,1.7059876666004,108.3939,15.8284,1.5334,6.162999999999999,0.465,0.0129085008197289,0.128,0.0894,0.1014,-0.0063,-0.1275
NKE,2015,Consumer Cyclical,0,Negative/Flat Return,-16.160479099509367,Underperformer (-5% to -20%),30601000000.0,0.1008,Moderate (5-15%),14067000000.0,4175000000.0,3273000000.0,1.9,1.85,0.4597,0.1383,0.158,0.107,Medium (10-20%),0.1216,4680000000.0,3720000000.0,-960000000.0,21597000000.0,8890000000.0,12707000000.0,5924000000.0,1260000000.0,-4664000000.0,87487911196.8,82823911196.8,26.7789,2.859,7.1157,17.1159,0.2668,0.2576,0.2739999999999999,0.2739999999999999,0.0992,0.0583,Conservative (<0.5x),2.462,1.4658875552748,151.1786,17.7965,1.9035,7.39,0.54,0.010753770506626,0.1302,0.2154,0.25,0.5533,0.7416
NKE,2016,Consumer Cyclical,1,Positive Return,21.94097454588569,Strong Outperformer (>20%),32376000000.0,0.0579999999999999,Moderate (5-15%),14971000000.0,4502000000.0,3760000000.0,2.21,2.16,0.4624,0.1434,0.163,0.1161,Medium (10-20%),0.07,3399000000.0,2266000000.0,-1133000000.0,21379000000.0,9121000000.0,12258000000.0,5457000000.0,2038000000.0,-3419000000.0,93030336084.18,89611336084.18,24.9864,2.8734,7.8533,16.9366,0.2851,0.3067,0.2652,0.2652,0.1663,0.0953,Conservative (<0.5x),2.804,1.6233669279582,244.3158,19.2174,2.2318,7.276,0.46,0.0114243704319899,0.0643,0.1488,0.1632,-0.2737,-0.3909
NKE,2017,Consumer Cyclical,1,Positive Return,18.09346598520257,Outperformer (5-20%),34350000000.0,0.061,Moderate (5-15%),15312000000.0,4749000000.0,4240000000.0,2.56,2.51,0.4458,0.144,0.165,0.1234,Medium (10-20%),0.0802,3846000000.0,2754000000.0,-1092000000.0,23259000000.0,10852000000.0,12407000000.0,6179000000.0,3802000000.0,-2377000000.0,87474119590.48,85097119590.48,20.6992,2.5466,7.3297,15.0588,0.2909,0.3417,0.2486,0.2486,0.3064,0.1635,Conservative (<0.5x),2.934,1.8005115089514,83.8136,20.7202,2.5576,7.484,0.68,0.013246883809483,0.0228,0.1277,0.1584,0.1315,0.2154
NKE,2018,Consumer Cyclical,1,Positive Return,38.24324761856872,Strong Outperformer (>20%),36397000000.0,0.0596,Moderate (5-15%),15956000000.0,4445000000.0,1933000000.0,1.19,1.17,0.4384,0.1203,0.141,0.0531,Low (0-10%),0.108,4955000000.0,3930000000.0,-1025000000.0,22536000000.0,12724000000.0,9812000000.0,5245000000.0,3810000000.0,-1435000000.0,115724324345.6,114289324345.6,60.3361,3.1795,12.2986,22.296,0.1427,0.1969999999999999,0.2396,0.2396,0.3883,0.1691,Conservative (<0.5x),2.506,1.4475165562914,81.0926,22.4147,1.1904,6.042999999999999,0.76,0.0108069758732609,0.0421,-0.5441,-0.5352,0.2884,0.427
